time (s),thrust (m/s^2),acc (m/s^2),rotation rate (rad/s)
51.26,0.294969959,1.249483503,-1.398790627
51.27,0.432857534,1.772429083,0.099127766
51.28,0.458455096,-0.553871607,-0.335159032
51.29,-0.189565151,0.584589966,1.448993012
51.3,1.604498855,1.296563004,-0.311371323
51.31,-0.345243607,1.232699414,-0.192306015
51.32,0.397967968,0.674743483,0.369113995
51.33,-1.376828669,-1.495128347,-0.673575624
51.34,1.833891352,0.601581217,0.20956247
51.35,2.363810785,-0.117477361,-1.080431736
51.36,0.469099101,0.78778967,0.121893713
51.37,0.503747677,0.424262346,-1.069169782
51.38,-0.171563916,-1.133310165,-0.360950619
51.39,0.681667012,-1.494215153,0.02046836
51.4,0.019943524,-1.652653309,-0.221422575
51.41,2.886168618,-0.019285907,-0.525186297
51.42,-0.078490966,0.102093295,1.138150215
51.43,-0.383232628,1.627672826,-0.160010411
51.44,-0.992577827,1.77252645,-0.423921335
51.45,-0.120561397,-0.221468344,0.05472756
51.46,0.935755077,-0.962432498,-0.678417715
51.47,-0.649558585,-0.423025099,0.804562129
51.48,1.122499805,-0.084398424,-0.875487558
51.49,1.494662307,-0.068663746,0.072945372
51.5,1.259542765,1.26173569,-0.114348784
51.51,-0.803745974,-1.12505894,0.301435639
51.52,-0.342652697,0.75455364,0.391010427
51.53,-0.037136647,-0.993562987,-0.250794041
51.54,1.098002753,0.325356474,-0.927527207
51.55,-0.625537379,-1.676158766,-0.76165294
51.56,0.692326048,0.422532604,-0.583370797
51.57,-1.062339427,-1.3855557,-1.190174345
51.58,0.067112472,-0.721337397,0.012520445
51.59,-1.072740196,0.405909042,0.389905123
51.6,0.801280576,0.480801973,-0.024968254
51.61,0.543172029,-0.466637153,0.129922391
51.62,0.640780417,-0.439602717,-0.812506499
51.63,-0.11515206,0.366909759,-0.860184316
51.64,-1.273780324,1.904213149,0.657321653
51.65,-0.562631764,0.61386328,-0.325238973
51.66,0.832137555,-0.831595138,0.031729286
51.67,0.540045633,-0.88877979,0.444948959
51.68,0.759772669,-0.265582699,-0.045631047
51.69,0.503440182,-1.233065589,-0.30999617
51.7,0.817012741,-0.291277791,0.150039129
51.71,0.887513658,0.23007088,0.341841368
51.72,1.298535815,1.201342992,0.331945554
51.73,-1.677172134,-0.692832951,0.733031016
51.74,-0.142094527,1.101429624,1.072431622
51.75,0.657005861,-1.74241463,-0.543513219
51.76,-0.577262793,0.282238181,0.369533325
51.77,-0.823303148,-0.567941585,-0.924854744
51.78,-0.644924035,-0.533435525,-0.496436378
51.79,1.217628865,-2.23539881,-0.597302478
51.8,-0.015581623,-1.156761283,-0.1470515
51.81,1.075193413,-0.651197152,0.017247534
51.82,0.584082033,-0.503476397,-0.197942268
51.83,-0.612734645,-1.077659279,0.197719474
51.84,0.188295696,0.999332282,-0.573039113
51.85,0.826057656,0.206659899,0.203825135
51.86,-0.835925963,-1.011196884,-0.017237813
51.87,-1.163542486,1.140857172,-0.455846208
51.88,0.506850148,-0.144195695,-0.549745585
51.89,0.52472313,0.215491738,0.156017721
51.9,0.129631398,-0.360965931,0.488358406
51.91,-0.996471276,0.489265052,0.317535779
51.92,-0.046666417,1.934263287,-0.497497501
51.93,0.813886829,1.234514599,-0.509302917
51.94,-1.354030981,1.444549418,-0.549321545
51.95,0.601653069,-0.384129791,-0.433489814
51.96,-0.424605399,-0.793496442,-0.58673799
51.97,-0.528149398,0.272351221,0.004764591
51.98,-0.809504246,0.545918827,0.078873763
51.99,1.960949549,-1.662689858,0.007742988
52,-1.146748328,0.5139844,-0.548499357
52.01,0.129464986,0.020168319,-1.165475729
52.02,0.362447958,0.764509828,-0.647807344
52.03,-0.269092881,-0.375699857,-1.000144748
52.04,-1.730790538,1.22688923,0.198353429
52.05,-0.270904302,-0.977559621,-0.661504095
52.06,0.484007783,-1.701493672,0.022370265
52.07,-0.163568154,0.070887258,0.098653127
52.08,1.413354853,-0.469741921,-0.697873016
52.09,0.036745345,-1.234129837,0.568602699
52.1,-1.322492114,0.590123449,-0.440924056
52.11,-0.345914628,-1.757913675,-0.830985752
52.12,-0.233863017,-0.024778693,-0.020756467
52.13,-0.134916101,-0.553731763,-0.319020987
52.14,-0.732236528,1.263619549,0.280505098
52.15,-0.039617142,0.699250223,-0.587836472
52.16,0.78597727,0.712227673,-0.114945482
52.17,-0.143816234,-1.170311191,0.031443398
52.18,-0.155357214,-0.094849026,-0.335195523
52.19,-0.356302633,1.078988392,0.185620554
52.2,0.049395672,-2.019002744,-0.003541383
52.21,-0.896084912,-0.560460379,-0.238989365
52.22,-0.15923722,-0.574079479,-0.320529965
52.23,0.919477809,0.781127995,0.452065263
52.24,0.099867639,0.196026984,0.156722948
52.25,-1.978764325,-0.82501188,-0.869517044
52.26,-0.580335777,0.731727571,-0.267346878
52.27,1.212715111,-0.607935846,-0.492219041
52.28,1.02429841,0.044362842,0.181528395
52.29,1.739342979,-0.672098954,0.028372407
52.3,1.505742147,-1.022906904,-0.048431791
52.31,0.631585577,0.728928686,0.29050881
52.32,-0.803680626,-0.689630359,-1.748128048
52.33,-0.398227144,1.147936268,-0.596095304
52.34,-1.106781988,-0.47041609,0.350529072
52.35,-1.143604389,-0.125271847,-0.078926227
52.36,-0.231167844,0.045783348,-0.172948605
52.37,-0.279544212,-0.243108633,0.209751006
52.38,-1.195930474,-1.275289619,0.098865362
52.39,1.069574817,-1.411548318,0.338336297
52.4,-0.13628803,0.967959098,-0.277476158
52.41,-0.590299296,0.055029324,-0.137841134
52.42,0.298137554,0.77610437,0.373082898
52.43,-1.418641816,0.444854913,-0.00128163
52.44,1.032004963,-1.348999503,-0.055942951
52.45,0.132091642,0.830894286,-0.196874719
52.46,-0.806207449,0.252578461,0.256206604
52.47,-0.323338625,0.159490253,-0.900462516
52.48,-1.045781709,-0.762882131,-0.235128288
52.49,1.741545203,1.190414829,0.073325223
52.5,-0.35881336,0.028301106,0.014398662
52.51,0.644046516,-1.048310924,-0.133332023
52.52,0.090800689,0.439153257,-0.098310673
52.53,0.346044304,0.380889893,-0.736067769
52.54,1.490097569,-0.204926025,0.258278559
52.55,-0.626937676,0.628404406,-0.124331114
52.56,-0.96126786,0.992083963,0.169375302
52.57,-1.250115663,-1.654145644,-0.093352576
52.58,-0.009129521,0.304081732,0.978280902
52.59,-0.419333728,-1.285061086,-0.153422711
52.6,-0.001665438,0.601945503,0.259371781
52.61,-1.45491849,0.705100578,-0.365686174
52.62,-0.517406986,-0.768379,1.091191237
52.63,-1.074576337,0.143553891,-0.316965724
52.64,-0.241902573,-0.191843736,-0.49428726
52.65,-0.788925237,0.565397741,-0.581612172
52.66,-2.209278476,0.36428578,-0.817670852
52.67,0.159293126,0.242245178,-1.404014862
52.68,0.397288664,0.735620016,-0.274525892
52.69,-0.483320801,0.900217599,0.181595673
52.7,-0.934955743,0.533476283,-1.259020927
52.71,0.367104656,1.463902172,-0.690550636
52.72,-0.425196938,1.185606338,0.030669235
52.73,-0.568430275,1.273440558,1.148815674
52.74,-0.456192628,-0.92704275,0.148276526
52.75,-1.429714183,-1.216914889,-1.370427626
52.76,-1.0418846,0.280603115,-0.832570694
52.77,0.50667117,1.596687505,-0.453567397
52.78,0.754129136,0.940064439,-0.481960873
52.79,0.023504999,-1.608455957,0.095540696
52.8,1.812489418,-0.888173268,-0.524017468
52.81,-0.515926446,0.060638557,-0.061157621
52.82,-0.252876287,-0.530695862,-0.265214471
52.83,0.201110422,0.483951637,-0.207442512
52.84,0.87517939,-0.874220769,-0.930601882
52.85,-0.542308365,-0.597663974,-0.251956719
52.86,-0.665896733,-0.34442768,-0.367976486
52.87,-0.288615938,-1.346392574,-0.963141788
52.88,-0.213399971,-0.222826026,-0.716988444
52.89,0.320857536,-0.975724868,-0.227248608
52.9,-1.159017106,-0.595699926,0.599448804
52.91,-1.333931823,-0.86451131,-0.190531004
52.92,-2.001668267,0.885440639,1.510570757
52.93,0.618419844,-1.590178482,-0.590812023
52.94,-0.695742577,-2.022947435,-0.602432387
52.95,-0.922714595,-0.480553582,-0.500639816
52.96,-1.184526614,-0.200506102,-0.744635562
52.97,1.385302339,0.678740687,-0.163883515
52.98,0.396205699,1.329600165,-1.055163163
52.99,0.415193924,-0.875189728,-0.009686788
53,-1.92405712,-0.939229514,-0.254189544
53.01,-0.701674491,0.0313619,0.27328104
53.02,-0.811232955,0.644962222,-0.542398759
53.03,-0.008740989,0.371738402,0.072219778
53.04,-1.545803522,2.066492128,0.689250345
53.05,-0.316187252,0.138845726,-0.586573876
53.06,-0.517670804,0.402155088,-0.216973083
53.07,-1.216831706,-0.373488865,-1.085204084
53.08,0.225131528,-0.554059739,-0.084624304
53.09,-0.010488581,1.621744263,-0.069866352
53.1,-1.136392938,-0.367593526,-0.616232064
53.11,0.835279181,0.279880116,-0.236846573
53.12,-0.771927173,-0.483345916,-0.66330966
53.13,-1.507999175,0.048016605,-0.244937737
53.14,-0.906616439,-0.514160594,-0.684594091
53.15,-0.005851398,-0.280153725,-0.353273251
53.16,-0.920672007,-0.790113566,-0.872841727
53.17,-1.131058612,0.232869945,0.220286221
53.18,0.388434625,-0.257187251,-0.266897199
53.19,-0.900320063,-0.23264369,-0.637495977
53.2,-0.503551712,-0.820952082,0.268682639
53.21,-1.341735622,0.248905047,-1.122847211
53.22,-1.276931594,-0.305355825,-0.526984461
53.23,1.089656351,1.075722507,-0.081898894
53.24,0.572333835,-0.820970808,-0.126087175
53.25,-0.937913291,0.681931411,0.023011313
53.26,-1.232237752,0.207442235,-0.588035209
53.27,-0.197824678,0.028453557,-0.32705263
53.28,-0.086622051,-1.571735987,-0.280609446
53.29,-0.358076063,-0.775253304,0.291586388
53.3,1.023762828,-0.884480456,-0.248923531
53.31,-1.409902433,-1.654701609,-0.252073558
53.32,-0.813283299,-0.648945759,0.13090008
53.33,-0.44856533,0.745250667,-0.392193318
53.34,-0.966424107,-1.116712257,-0.048399748
53.35,-0.620364435,0.800940657,-0.684386
53.36,0.042516488,-1.079354456,-0.64067307
53.37,0.441076494,0.837187349,-1.130432483
53.38,-0.755098689,0.973410378,-0.49178069
53.39,-1.667326864,0.314119499,-0.578249527
53.4,-2.236808463,0.027238253,0.26086968
53.41,-1.949519347,0.0444548,-0.739198744
53.42,-0.19303973,0.011466706,0.204507409
53.43,-1.181464531,1.028607588,-0.560364537
53.44,-1.844278585,1.056826474,0.098466499
53.45,-0.626345143,-0.080883391,-0.383940094
53.46,-0.337283292,-0.9069531,-0.618100443
53.47,-1.555955918,0.250979433,0.12899351
53.48,-1.672088039,-0.403209815,-0.389620346
53.49,-0.008537854,-0.429692713,-1.345711884
53.5,-1.284207748,-0.266161016,-0.726255704
53.51,0.14935395,0.139710809,-1.034633849
53.52,-0.886900219,0.73016802,0.302267677
53.53,-0.365582391,-0.24734918,-0.701100355
53.54,-1.511505233,-0.17756036,-0.044769423
53.55,0.472628327,1.438083939,-0.403699613
53.56,-1.204282835,0.169250077,-0.364386945
53.57,-1.952868977,0.366348863,-0.099482879
53.58,-1.08728769,0.311622167,-1.00045402
53.59,-0.515225271,0.631015484,-1.006709897
53.6,-1.873707231,1.7153622,-0.140094777
53.61,0.334128367,-0.83835021,-0.553211755
53.62,-1.287382241,-1.306599053,-0.494111382
53.63,-1.493736915,0.416554015,-0.998410476
53.64,-1.725767696,-0.12525062,-0.28141274
53.65,-1.676597954,0.758952038,-0.613446812
53.66,-0.125556724,0.642534569,0.814513747
53.67,-0.125033652,-0.050283422,0.080814732
53.68,-0.390902432,1.894904999,-0.519243399
53.69,-2.339201889,0.040036346,0.250376297
53.7,-0.199493409,0.340600876,1.502697696
53.71,0.287936719,0.192227514,-0.758941679
53.72,-0.85196776,-0.43348109,-0.159276911
53.73,-0.686982804,-0.377703467,-0.357589654
53.74,-0.785348894,-0.47755668,-0.481266326
53.75,-0.583392503,-0.031064238,-0.448357982
53.76,-1.059589316,-1.41249646,-0.579870179
53.77,0.348599713,0.020704715,-1.182993722
53.78,-0.789959501,-0.180626337,-0.595464502
53.79,-0.82525055,-0.425852286,-0.775619615
53.8,-1.342305128,-0.401360004,0.109477014
53.81,-1.70567759,0.164246072,-0.601961031
53.82,-0.453655348,0.020882855,-0.207499601
53.83,-1.554404042,0.393293296,-1.716589818
53.84,-0.197683197,1.850830108,-0.152925571
53.85,-0.595700908,0.130579546,-0.464378963
53.86,-1.124775515,-0.034435597,-0.371486063
53.87,-2.551877684,-0.488633085,-0.817953236
53.88,0.082374738,-2.315083244,-0.26115617
53.89,0.692898196,-0.457650994,-0.044402554
53.9,-1.46471684,0.81450548,-0.607180654
53.91,0.2159645,-0.069768887,-0.487621823
53.92,-0.291892369,0.939458612,0.030698289
53.93,-1.473591873,-1.454685421,0.007282775
53.94,-0.851777626,-0.065337216,0.504051814
53.95,-0.90165641,-0.146658742,-0.184591153
53.96,-2.534814698,-0.252225433,0.364426931
53.97,-1.409385588,-0.277200384,-0.220793509
53.98,-2.292236857,0.888069243,0.255358134
53.99,-1.441652614,-1.526935269,-0.466296052
54,-1.726420412,-0.849232429,-0.647329961
54.01,-1.177306806,0.037317535,-1.078166773
54.02,-0.661851923,1.578461133,-0.720269944
54.03,-0.970836561,0.564039607,-0.898323817
54.04,-1.473045761,-1.494531063,-0.595708451
54.05,-1.946308427,0.173932558,0.582236479
54.06,-1.523184204,0.948594167,-0.388242958
54.07,-1.542234362,2.318591464,-0.233007945
54.08,-1.231357589,-0.095759911,-0.465683222
54.09,0.025210676,0.252051129,-0.362872664
54.1,-1.129684078,0.211883635,-0.734726623
54.11,0.34435825,1.294683593,-0.282099096
54.12,-1.356198151,-1.218312343,-0.989176061
54.13,-0.926940949,0.124656171,-0.75955574
54.14,-0.113609257,-0.918830692,-1.105437406
54.15,-0.822414035,-0.305741083,-0.451789464
54.16,-0.480384983,0.931516298,-0.839867398
54.17,-0.251398228,0.019787504,-0.145340148
54.18,-1.012155517,-1.24396168,-0.47506624
54.19,-2.083322388,-0.156579387,-1.097655805
54.2,-0.062784508,2.453702947,-1.187493008
54.21,-1.626166041,2.247067584,0.363875235
54.22,-0.456640271,0.189507264,-0.238750283
54.23,0.251782169,0.318144551,-0.057197321
54.24,0.019460844,-1.260810533,-1.286462885
54.25,0.185107025,-0.160076071,-0.623636046
54.26,-1.388267487,-0.184534991,-0.782318876
54.27,-1.904329117,1.149577674,-1.161341465
54.28,-1.862938453,1.328295554,0.644999774
54.29,-0.528897271,-0.373440179,-0.431324096
54.3,-1.283993706,-1.129983626,-0.868062886
54.31,0.179104088,-0.637391983,-0.166394825
54.32,-0.413842561,-1.500334583,-0.746319164
54.33,-0.728328545,-1.383401694,0.122418007
54.34,-0.947892819,0.281579516,-0.588877104
54.35,-2.643222286,-0.110664538,-0.785305505
54.36,-1.592775205,-0.541526971,-0.439247766
54.37,-1.169830844,-1.113996384,0.007589579
54.38,-1.366092833,-0.749741475,-0.394637749
54.39,-0.750086045,-0.524571819,-0.157495089
54.4,-2.739113907,-0.918670114,0.696778314
54.41,-0.757320679,-0.256923972,-0.40515083
54.42,0.280953859,0.485698907,-0.328033905
54.43,-2.279105129,0.522577728,-0.83417969
54.44,-1.116909572,-1.208782616,-0.624277356
54.45,0.964855297,1.903787485,-0.517683055
54.46,-2.286218298,-0.12296219,-0.927201965
54.47,-1.043446494,0.08394103,-0.256003895
54.48,-0.276173879,-0.394356693,-0.126468051
54.49,-2.188913081,1.259207605,-0.646410586
54.5,-1.976568533,0.531412376,-0.595465472
54.51,-0.308919428,2.586670343,0.950326367
54.52,-0.962885327,-1.139365148,-0.932852251
54.53,-1.125949032,0.195059834,-1.232726776
54.54,-0.906891063,0.703345951,-0.642892332
54.55,-0.029124602,-0.652057165,-0.634218025
54.56,-1.70141481,-0.677827043,-0.115906907
54.57,-0.835842985,1.624975712,-0.512077204
54.58,-0.667478313,-0.469208556,-0.689749212
54.59,-2.271737222,0.027590243,-0.392328486
54.6,-0.408444517,-0.500899089,-0.691726575
54.61,-0.212805619,1.473534058,-0.262728608
54.62,-1.27072161,-2.131283255,0.664073049
54.63,-1.204520208,-0.280272579,-0.374653275
54.64,-0.307742849,-0.581715246,0.281537872
54.65,-1.496667328,-0.252919473,-0.484666964
54.66,-0.867258647,-0.306812533,-0.709817284
54.67,-1.426869626,-0.394967164,0.004713344
54.68,-3.861369097,0.937183807,0.13941409
54.69,-0.947777535,0.972643415,-1.437535683
54.7,-2.134675954,-0.244226624,-0.712427558
54.71,-1.907020633,-0.379476514,-0.347674831
54.72,-1.412503746,0.644672383,-0.579314858
54.73,-1.117566842,1.924716449,0.267548177
54.74,-0.327506156,-1.011082103,0.032437028
54.75,-0.861071666,0.049276212,-0.187492042
54.76,-0.920578719,-0.406375166,-0.042359795
54.77,-1.153511327,0.601579455,0.330366393
54.78,-2.191049656,1.185919081,-0.57356591
54.79,1.019135255,1.121696233,-0.61627265
54.8,-1.86936804,-0.174595251,0.010617154
54.81,-1.88061181,0.540330043,0.190110492
54.82,-0.547263758,-0.358882209,-1.146656019
54.83,0.18354135,0.460561991,-0.537328058
54.84,0.050990112,-0.027704689,0.540355444
54.85,-1.162853244,0.507666605,-0.191975283
54.86,-1.929581968,0.458592068,0.11405697
54.87,-0.716383154,-0.068054855,-0.552404105
54.88,-0.385136311,1.364467966,-0.633617557
54.89,-0.726288218,-0.075273309,-0.589899742
54.9,-1.27166245,1.73401714,-0.412023485
54.91,-0.666589134,0.866353997,-0.161200878
54.92,1.222834558,0.329664067,-0.228154474
54.93,-0.631240816,1.31454809,-0.44073297
54.94,-0.13028841,0.42507122,0.932911756
54.95,-0.469401915,0.595931549,-0.101126296
54.96,-1.230495127,-0.015627872,0.459447826
54.97,-0.794288296,0.950599346,0.484825992
54.98,-1.615318812,-1.108784246,0.475066782
54.99,-1.718081495,0.243149852,-0.555056201
55,-0.885035106,-0.104948623,-0.644452504
55.01,-2.588991326,1.087027871,-0.565853281
55.02,-2.360930464,0.205549777,-0.110578725
55.03,-0.314793222,0.87832372,0.282834427
55.04,-2.026407809,-0.074849872,-0.514770323
55.05,-1.195953991,1.758675573,0.483298209
55.06,-0.404604899,1.286346933,-0.697989698
55.07,-1.100315547,-0.604117716,-0.421836456
55.08,-1.489188714,-0.401504295,0.163889127
55.09,-2.279825691,1.0587346,-0.353664339
55.1,-0.980509779,-0.215129164,0.477697389
55.11,-1.522526247,0.688918346,-0.107763311
55.12,-1.163196789,1.068188932,-1.072024143
55.13,0.349855724,1.226794669,-0.049633944
55.14,-1.627065747,-1.497674626,0.258445464
55.15,0.682391515,-0.319441413,-0.237445558
55.16,0.104125227,0.802375925,0.560993668
55.17,-1.619518283,1.282450447,-0.37500023
55.18,-1.179090634,-0.377367617,-0.134632682
55.19,-2.153306085,-0.192468418,-0.713306118
55.2,0.503899884,-0.531813634,0.243319881
55.21,-1.784219106,1.621959487,-0.504675647
55.22,0.083016145,-0.267262847,-0.464218263
55.23,-1.16578208,-0.222357258,0.020890505
55.24,-1.743644899,0.529158694,-0.342088907
55.25,-0.145165522,-0.662387678,0.333046971
55.26,0.246505742,-0.240092713,-0.615248757
55.27,-2.023652075,0.257555396,-0.252416002
55.28,-1.440152896,1.310526192,0.508924259
55.29,-1.526851221,0.458394774,0.128833239
55.3,-1.913255798,1.417835587,-0.128160318
55.31,-0.28819666,-0.309367178,-1.062336777
55.32,-0.509439192,-1.075600448,1.032552909
55.33,-0.985218664,0.146241823,-0.891450118
55.34,0.148767742,0.315922173,-0.299827487
55.35,-0.672521279,-0.595709238,-0.209917077
55.36,-0.138186408,0.123244519,-0.054700079
55.37,0.768506618,0.532555527,0.309476963
55.38,0.667040388,1.343638005,-0.860408299
55.39,-1.357988574,0.10079554,0.109906823
55.4,-1.513595674,1.053119724,-1.037742384
55.41,-1.392449396,0.514323461,-0.610433005
55.42,-0.227257171,0.174431394,-0.009937012
55.43,-1.194518904,0.202249491,-0.255945439
55.44,-0.396394904,0.915156724,0.091269336
55.45,-2.585967553,1.371276685,0.186340047
55.46,-1.496824742,1.475583708,0.676834165
55.47,-1.927076863,-0.21030856,-0.601185854
